gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.094,13353,2577,43,1254864,1268168,1930967,1944286,0,11977
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.973,14134,2787,69,2253258,2267305,3437835,3451869,0,11946
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.671,11250,1759,32,2441886,2453099,3615943,3627150,0,11932
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.063,13357,2488,77,524579,537854,1332768,1346030,0,11892
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.864,12048,2081,29,3102894,3114858,4188649,4200675,0,11840
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.868,13183,2488,68,3844929,3858050,4949927,4963004,0,11652
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.284,10227,1432,18,46086,56292,842712,852885,0,11643
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.595,12024,2158,26,1813060,1825064,2775921,2787908,0,11640
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.062,12377,2234,51,3916077,3928399,5020423,5032743,0,11622
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.042,11560,2023,24,4225021,4236558,164556,176084,0,11427
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,88.58,8862,953,21,2799227,2808054,3930025,3938861,0,11378
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.558,12851,2512,44,4532497,4545279,458691,471494,0,11238
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.149,11226,1843,43,3065458,3076587,4161881,4173041,0,11162
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.277,10157,1548,18,503997,514133,1308781,1318908,0,11081
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.718,12489,2368,53,3645772,3658193,4779918,4792308,0,11012
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.711,10683,1769,29,237153,247787,1024688,1035340,0,10879
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,76.347,14861,3263,85,1576944,1591709,2469754,2484457,0,10798
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.431,11293,1990,52,3115090,3126326,4200763,4212004,0,10774
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.216,10802,1770,44,4054007,4064745,4100,14813,0,10758
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.884,9990,1551,33,3229513,3239472,4347300,4357260,0,10662
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.616,9601,1421,29,294764,304344,1077794,1087358,0,10576
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.244,9628,1502,10,3698925,3708542,4820322,4829944,0,10493
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.343,10038,1598,35,4566788,4576774,567067,577081,0,10473
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.952,11161,2003,40,1027398,1038511,1758286,1769370,0,10473
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.318,10344,1726,33,4251789,4262091,187943,198224,0,10352
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.409,11260,2039,51,3265050,3276230,4373583,4384754,0,10282
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.513,10591,1843,37,3746529,3757070,4866294,4876818,0,10210
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.448,11165,2070,46,2949767,2960858,4080334,4091458,0,10188
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.657,10293,1741,34,2035292,2045559,3174414,3184584,0,10029
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.165,10348,1787,35,2004401,2014653,3058944,3069224,0,9863
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.818,10593,1927,42,3198611,3209166,4309906,4320430,0,9847
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,89.779,7230,646,18,3444794,3451964,4581060,4588255,0,9710
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.534,8832,1309,26,2961021,2969815,4092402,4101213,0,9703
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.514,9556,1639,13,4160086,4169618,105830,115376,0,9670
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.707,10320,1877,32,2703662,2713935,3887347,3897598,0,9593
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.552,8603,1284,15,2651456,2660047,3833220,3841788,0,9496
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.32,10376,1994,23,679992,690340,1503669,1514023,0,9445
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.892,10048,1835,31,3362566,3372566,4454633,4464642,0,9402
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.889,9105,1499,26,4815873,4824950,797966,807038,0,9331
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.315,8888,1445,23,3307208,3316077,4390342,4399209,0,9274
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.587,9613,1687,38,4596668,4606229,598898,608478,0,9259
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.162,9306,1617,21,6,9294,826450,835729,0,9243
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.163,10755,2027,57,4703485,4714165,700907,711521,0,9229
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.003,8483,1298,19,4297583,4306030,220197,228655,0,9147
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.532,10470,2038,39,1389131,1399547,2140470,2150887,0,9138
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.342,8277,1225,29,4509316,4517561,404072,412308,0,9018
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,89.619,6743,640,13,3453593,3460319,4589937,4596635,0,9000
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.728,10211,1926,48,546816,556935,1354100,1364257,0,8996
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,76.516,12289,2740,81,643877,656107,1462825,1475025,0,8917
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.307,8131,1265,7,1076519,1084644,1806261,1814385,0,8890
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.974,9026,1562,29,129057,138049,911827,920820,0,8870
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.993,9428,1726,35,3128213,3137590,4218804,4228215,0,8825
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.616,9477,1721,36,3784404,3793812,4906929,4916357,0,8751
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.812,9381,1635,53,3667162,3676452,4801709,4811014,0,8713
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.566,9817,1843,42,1371139,1380873,2114049,2123784,0,8617
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.673,7151,902,22,1855411,1862534,2820568,2827694,0,8547
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.722,7986,1179,26,4446657,4454596,358750,366660,0,8533
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.547,9243,1671,35,897490,906627,1703797,1713017,0,8520
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.799,9109,1687,18,1914057,1923115,2892520,2901616,0,8516
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,88.225,6531,701,8,801434,807949,1599921,1606398,0,8336
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.283,8286,1362,28,3894127,3902378,5001157,5009370,0,8294
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.766,8528,1499,30,3930481,3938976,5032927,5041430,0,8284
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.714,7140,988,14,3728667,3735779,4849953,4857087,0,8244
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.315,10067,2024,48,1425388,1435388,2269249,2279222,0,8240
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,87.784,6565,795,7,4242293,4248854,181001,187561,0,8199
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.173,6943,941,9,4268396,4275327,202039,208973,0,8170
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.213,8925,1685,36,3319584,3328470,4402976,4411857,0,8044
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.034,8940,1656,34,565884,574760,1382545,1391418,0,8038
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.114,7384,1097,22,4141610,4148927,90855,98228,0,7997
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.39,6701,831,19,4038864,4045553,5127869,5134499,0,7961
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.786,9376,1869,42,1415652,1425005,2253899,2263176,0,7860
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,88.828,6060,662,11,75564,81616,857401,863452,0,7840
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.151,7849,1338,22,360962,368757,1138669,1146507,0,7797
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.747,9321,1878,39,2016650,2025902,3074232,3083517,0,7795
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.39,8884,1722,31,4838874,4847707,815418,824242,0,7725
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.812,8708,1647,43,1287875,1296531,2015606,2024253,0,7685
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.201,8460,1594,24,917044,925489,1723891,1732283,0,7671
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.62,7503,1212,22,697298,704764,1519874,1527320,0,7636
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.025,7080,1103,14,730175,737232,1539688,1546761,0,7631
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.912,8110,1447,26,215411,223442,1004944,1013030,0,7620
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.828,7425,1209,21,3720471,3727840,4842058,4849471,0,7607
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.846,9043,1761,53,1798564,1807533,2761612,2770575,0,7582
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.568,8234,1524,28,1232950,1241145,1907765,1915960,0,7579
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.31,8258,1565,13,2787420,2795625,3918626,3926874,0,7559
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.163,7546,1309,14,2777342,2784873,3909191,3916713,0,7510
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.995,7598,1277,33,3406437,3414007,4541966,4549499,0,7469
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.739,8885,1795,31,1771993,1780849,2722091,2730909,0,7452
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.707,7240,1203,13,2478684,2485908,3642600,3649805,0,7398
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.972,6330,868,8,4582493,4588818,584898,591211,0,7395
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.674,8344,1642,18,766342,774674,1571067,1579367,0,7369
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.363,6747,903,40,813043,819694,1625353,1632042,0,7368
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.052,8588,1684,36,2517963,2526505,3711204,3719721,0,7319
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.718,8768,1812,29,854981,863720,1660608,1669349,0,7317
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.192,7635,1294,36,4438483,4446045,347197,354761,0,7261
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.556,6559,972,13,2722045,2728573,3902364,3908911,0,7240
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.837,6756,1078,10,3991181,3997930,5096484,5103231,0,7229
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.458,7814,1416,35,3998025,4005793,5103248,5110995,0,7149
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.531,6220,881,8,3810354,3816558,4921070,4927285,0,7140
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.139,6053,776,16,3710072,3716117,4833426,4839422,0,7119
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,77.472,9153,1913,55,1241255,1250306,1918084,1927188,0,7097
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.222,6765,1126,7,2387538,2394299,3569252,3576010,0,7059
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.27,8167,1646,25,2612983,2621113,3805998,3814153,0,7025
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.304,8619,1721,54,2234000,2242567,3419579,3428099,0,7003
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.936,5994,832,7,3343969,3349957,4431312,4437299,0,6987
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.221,7290,1316,15,842939,850183,1642450,1649731,0,6955
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.101,7709,1405,35,3350127,3357755,4437414,4445073,0,6946
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.957,5953,799,18,540833,546763,1348175,1354112,0,6919
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.533,6830,1105,28,4517656,4524428,412336,419134,0,6891
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.331,7611,1367,52,4808155,4815676,790295,797864,0,6859
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,90.111,5046,470,8,4716994,4722018,713219,718256,0,6841
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.02,6902,1154,31,1869076,1875907,2835419,2842303,0,6790
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.813,6071,921,1,4400739,4406808,312404,318474,0,6789
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.713,7295,1340,19,2591761,2599048,3780401,3787635,0,6787
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.293,7434,1420,27,1501921,1509326,2370734,2378150,0,6720
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.241,5881,859,9,2551651,2557526,3741064,3746940,0,6661
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.781,5530,713,9,4377049,4382570,289283,294802,0,6653
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.082,7315,1394,18,2150598,2157894,3320709,3327978,0,6599
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,87.413,5299,608,9,795954,801244,1594602,1599849,0,6561
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.588,6740,1235,4,4645219,4651957,658466,665200,0,6547
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.658,5938,833,31,4630374,4636272,632535,638433,0,6533
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.869,6094,951,16,2981620,2987691,4112359,4118442,0,6515
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.681,5615,761,11,460787,466370,1275838,1281440,0,6491
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.617,7037,1335,19,1206456,1213477,1883052,1890074,0,6482
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,77.776,8158,1757,29,2665660,2673789,3842688,3850817,0,6459
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.878,6550,1161,14,4173811,4180344,119483,126022,0,6421
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.835,5770,841,17,1648887,1654634,2587590,2593347,0,6415
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,76.694,8590,1836,61,2287991,2296506,3472124,3480621,0,6340
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.729,6502,1141,18,1997843,2004327,3052360,3058831,0,6331
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,77.594,8123,1754,43,1380933,1389017,2131443,2139537,0,6309
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,80.246,6981,1336,23,704854,711808,1527340,1534303,0,6307
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.812,7438,1478,21,2347398,2354766,3530487,3537895,0,6302
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.587,7211,1410,31,3165468,3172657,4254825,4261994,0,6284
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,73.919,10295,2520,78,2175215,2185436,3339293,3349495,0,6258
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.961,6303,1059,15,1018692,1024981,3397949,3391712,0,6244
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.717,6116,1036,10,4589247,4595358,592501,598599,0,6239
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,79.482,7145,1404,23,1898744,1905836,2875844,2882978,0,6228
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,78.196,7595,1480,41,427199,434721,1235047,1242537,0,6204
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,85.617,5409,712,24,9376,14735,837218,842609,0,6199
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,83.804,5767,863,13,4151965,4157712,98710,104424,0,6195
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,82.572,6105,1023,14,880838,886933,1682529,1688601,0,6186
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,81.47,6368,1101,20,2062488,2068793,3198776,3205126,0,6145
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,86.221,5218,700,10,3658258,3663464,4793144,4798353,0,6141
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,77.369,7883,1742,19,2314535,2322397,3513953,3521813,0,6125
gi|1109557564|ref|NC_003197.2|,CP016762.1,NC_003197.2,Query_115393,84.868,5485,754,21,3372823,3378256,4473951,4479410,0,6123
